Tweets,len,ID,Date,Source,Likes,RTs,SA
@King_Lisso Check your DM for the response. ^WS,47,1.12E+18,26/4/2019 07:17,Twitter Web Client,0,0,0
@King_Lisso We're sorry for the experience @King_Lisso! ^WS,59,1.12E+18,26/4/2019 07:15,Twitter Web Client,0,0,-1
@JayChirandu Apologies for the irregularity @JayChirandu! Kindly note that a process of reversing failed Ecocash tr… https://t.co/c7xWbIwHeS,140,1.12E+18,26/4/2019 07:13,Twitter Web Client,0,0,1
@thorin_II_ Thank you for contacting us. ^WS,44,1.12E+18,26/4/2019 07:11,Twitter Web Client,0,0,0
"@AlphaJubane Hi @AlphaJubane! Follow the link https://t.co/QI4Nx42iZG for more information. Take note, these bundle… https://t.co/jCqwFnWXQN",140,1.12E+18,26/4/2019 07:10,Twitter Web Client,0,0,1
"@bhutiza06 Hey Buddie, kindly check your DM for our response. ^VM",65,1.12E+18,26/4/2019 07:10,Twitter Web Client,0,0,1
"@creativetadiwa Hi Tadiwanashe, we are excited to announce that you can now track your account history with My Web… https://t.co/JtBfMhHMdr",139,1.12E+18,26/4/2019 07:09,Twitter Web Client,0,0,1
@Jackieshayamano Hey Jackie! Follow the link https://t.co/ZFEjsGqNlQ for more information. ^WS,94,1.12E+18,26/4/2019 07:07,Twitter Web Client,0,0,1
@SmangaMad Hey Simanga! Kindly send your mobile number so that we may assist. ^WS,81,1.12E+18,26/4/2019 07:05,Twitter Web Client,1,0,1
"@MunetsiCharles Hey Buddie, please note that the bank to wallet function is working. Should you experience any chal… https://t.co/xg9v7qmvBR",140,1.12E+18,26/4/2019 07:03,Twitter Web Client,1,0,0
"@SmangaMad Hey Buddie, kindly note that we have no reported challenges on the network. Please DM us your mobile num… https://t.co/gP9rlQdhFl",140,1.12E+18,26/4/2019 07:02,Twitter Web Client,1,0,1
"@JoyceAritora Hey @JoyceAritora! Share with us via DM your mobile number, meter number, date and amount so that we may assist. ^WS",130,1.12E+18,26/4/2019 06:59,Twitter Web Client,0,0,0
@DzudaRomeo Makadii @DzudaRomeo. Tinokumbira mutipe nhamba dzenyu dzenhare kuDM uye kuti makatenga magetsi emarii? ^ATM,119,1.12E+18,26/4/2019 06:58,Twitter Web Client,0,0,0
"@tinotanak_gurwe Hello Tino, please confirm if you are still facing the same challenge. ^ATM",92,1.12E+18,26/4/2019 06:57,Twitter Web Client,0,0,0
@RegiesN Thank you @RegiesN for the feedback. ^ATM,50,1.12E+18,26/4/2019 06:56,Twitter Web Client,0,0,0
"@TanakaGudyanga Hey Buddie, we sincerely apologise for the unpleasant experience. Kindly DM us your mobile number a… https://t.co/a2gtQf9gpX",140,1.12E+18,26/4/2019 06:55,Twitter Web Client,0,0,1
"@121e89ffa7c549c Hi Tendo, to view or upload media files, kindly buy data bundles using *143# or Ecocash. ^ATM",110,1.12E+18,26/4/2019 06:52,Twitter Web Client,5,0,1
@FMugaviri We are very well @FMugaviri. Thank you. ^ATM,55,1.12E+18,26/4/2019 06:50,Twitter Web Client,0,0,1
"@netombolegacy Hey Buddie, please note that Yomix is going through some upgrade. Once the upgrades are done you wil… https://t.co/VzrfO4K4cy",140,1.12E+18,26/4/2019 06:48,Twitter Web Client,0,0,0
"@bongani96_ Hi @bongani96_, we are sorry for the late response. We are responding to you shortly. ^ATM",102,1.12E+18,26/4/2019 06:41,Twitter Web Client,0,0,-1
"@Prosper77180433 Hello Xavier, please check our earlier response to you. ^ATM",77,1.12E+18,26/4/2019 06:39,Twitter Web Client,0,0,0
"@Prosper77180433 Hello Xavier, kindly DM your mobile number for assistance. ^ATM",80,1.12E+18,26/4/2019 06:38,Twitter Web Client,0,0,1
@rufaromushonga Tinokutendai Rufaro nekutitsigira. ^ATM,55,1.12E+18,26/4/2019 06:36,Twitter Web Client,1,0,0
"@chrisbullet07 Makadii @chrisbullet07, tinokutendai nekutizivisa. Tinokumbira mutipe zvinotevera tikubatsirei. 
1:… https://t.co/txp8BDj7eF",139,1.12E+18,26/4/2019 06:35,Twitter Web Client,1,0,0
"@PRuchaka Hi @PRuchaka, we are sorry for that experience. Please DM your mobile number and your handset type for assistance. ^ATM",129,1.12E+18,26/4/2019 06:33,Twitter Web Client,1,0,-1
"@rachelmatapura Hey Racheal, Kindly DM your mobile number and your handset type so that we can check and assist. ^ATM",117,1.12E+18,26/4/2019 06:23,Twitter Web Client,2,0,1
"@miss_michykayz Hi Buddie, we are sorry for the late response. We are responding to you shortly. ^ATM",101,1.12E+18,26/4/2019 06:21,Twitter Web Client,0,0,-1
"@jeez_daking Hello @jeez_daking, kindly DM your mobile number and the transaction date for assistance. ^ATM",107,1.12E+18,26/4/2019 06:20,Twitter Web Client,1,0,1
"@Hardmoremasocha Hi Buddie, we always check. If you sent something we are responding to you shortly. ^ATM",105,1.12E+18,26/4/2019 06:19,Twitter Web Client,0,0,0
@Seybue10 You welcome. Thank you for your continued support and stay inspired! ^TAM,83,1.12E+18,26/4/2019 05:39,Twitter Web Client,0,0,1
"@JoyceAritora Hi Joyce, we are sorry about the experience. Please, DM us the following details so we can assist: -… https://t.co/XKbplLK4to",139,1.12E+18,26/4/2019 05:37,Twitter Web Client,0,0,-1
"@AndrewKorera14 Hi, there @AndrewKorera14, kindly provide the number you used to make the purchase so that we assist. ^TAM",122,1.12E+18,26/4/2019 05:34,Twitter Web Client,0,0,1
"@CTsakasa Hi there @CTsakasa, our apologies for that experience, kindly note that you can alternatively get assista… https://t.co/niFEYHzP3A",140,1.12E+18,26/4/2019 05:31,Twitter Web Client,0,0,1
"@decboy_mzie Hi there @decboy_mzie, kindly refer to your DM for our response. ^TAM",82,1.12E+18,26/4/2019 05:28,Twitter Web Client,0,0,1
"@magistrateee Hi Buddie, kindly note Data bundles are usage based and the MBs can be exhausted according to how the… https://t.co/2M0IveRZio",140,1.12E+18,25/4/2019 21:00,Twitter Web Client,1,0,1
"@realpj263 Hi Buddie, our 111 platforms get congested at times and we apologize for the experience you had trying t… https://t.co/gJzWobnNOe",140,1.12E+18,25/4/2019 20:59,Twitter Web Client,0,0,0
"@bench_MARK23 Hi Buddie, Yes Ecocash Save is working. If you are facing any challenges, may you kindly DM your mobi… https://t.co/nBzsldtbUQ",140,1.12E+18,25/4/2019 20:59,Twitter Web Client,0,0,1
"@SirPaulan Hi Buddie, we apologize for the experience. May you kindly DM your mobile number, amount and date so we can check and assist. ^EC",140,1.12E+18,25/4/2019 20:58,Twitter Web Client,2,0,1
"@BvumaiC Hi Buddie, kindly note that you can check from any Econet Shop near you. If you have check and still haven… https://t.co/12uMqJFk6H",140,1.12E+18,25/4/2019 20:57,Twitter Web Client,0,0,1
"@musanyerah Hi Buddie, kindly note Data bundles are usage based and the MBs can be exhausted according to how they… https://t.co/NAy2UqbWaw",139,1.12E+18,25/4/2019 20:40,Twitter Web Client,0,0,1
"@jeffreydanai @VayaAfrica, may you kindly assist. ^EC",53,1.12E+18,25/4/2019 20:38,Twitter Web Client,1,1,1
"@kayz_terry Makadini @kayz_terry, tingakubatsirai sei. ^EC",58,1.12E+18,25/4/2019 20:37,Twitter Web Client,0,0,0
"@realpj263 Hi Percy, may you kindly DM your mobile number, device name and location so we can check and assist. ^EC",115,1.12E+18,25/4/2019 20:36,Twitter Web Client,0,0,1
"@Deon10551713 Hi Deon, may you kindly DM your mobile number and a brief outline of the issue at hand so we can check and assist. ^EC",132,1.12E+18,25/4/2019 20:35,Twitter Web Client,0,0,1
"@tonde4jc Hi Buddie, we apologize for the late response. May you kindly DM the serial number, batch number and any… https://t.co/OlD8Wn5mBI",139,1.12E+18,25/4/2019 20:33,Twitter Web Client,0,0,1
"@Vince51093934 Hi Buddie, we apologize for the late response. To deactivate or opt-out from receiving KWESE message… https://t.co/wH74t1xg7p",140,1.12E+18,25/4/2019 20:32,Twitter Web Client,1,0,-1
"@MrG72019488 Hi Buddie, we apologize for the experience. Kindly DM the following details so we can check and assist… https://t.co/9lkvMkJ9Vn",140,1.12E+18,25/4/2019 20:30,Twitter Web Client,0,0,1
"@MrG72019488 Hi Buddie, we apologize for the experience. Kindly DM the following details so we can check and assist… https://t.co/bXYoCvbKEL",140,1.12E+18,25/4/2019 20:30,Twitter Web Client,0,0,1
"@tapsFoSho Hi Buddie, we apologize for the late response. Kindly check your DM for the response. ^EC",100,1.12E+18,25/4/2019 20:28,Twitter Web Client,0,0,1
"@nompilo_simanje Hi Buddie, kindly check your DM and respond for further assistance. ^EC",88,1.12E+18,25/4/2019 20:22,Twitter Web Client,1,0,1
"@Cal_vinOfficial Hi Buddie, kindly note that the bundle is active. Kindly ensure that you are using the Original Wh… https://t.co/kwKVQSDt3X",140,1.12E+18,25/4/2019 20:20,Twitter Web Client,1,0,1
"@Nhamo48248468 Hi Buddie, we apologize for the late response. Kindly check your DM for the response. ^EC",104,1.12E+18,25/4/2019 20:16,Twitter Web Client,0,0,1
"@tellmoremarike1 Hi Buddie, may you kindly DM your mobile number, full name and a brief outline of the issue so we can assist. ^EC",130,1.12E+18,25/4/2019 20:09,Twitter Web Client,1,0,1
"@MemoryM85298568 Hi Buddie, the toll free number is: 114. However we can assist with all your Ecocash queries or yo… https://t.co/nJPw1cyN0J",140,1.12E+18,25/4/2019 20:08,Twitter Web Client,0,0,1
"@naty_masibanda Hi Buddie, we apologize for the late response. Kindly note that all your WA bundle purchases were s… https://t.co/S3YsC4HHTw",140,1.12E+18,25/4/2019 20:07,Twitter Web Client,0,0,1
"@chivambahonest Hi Buddie, our support team is working tirelessly to finish the upgrade and restore YoMix services.… https://t.co/yLcVItJXgW",140,1.12E+18,25/4/2019 20:02,Twitter Web Client,0,0,0
"@OsmondTMupambo Hi Osmond, we apologize for the late response. Kindly check your DM for the response. ^EC",105,1.12E+18,25/4/2019 20:02,Twitter Web Client,0,0,1
"@thandsny Hi Buddie, may you kindly check your DM and respond for further assistance. ^EC",89,1.12E+18,25/4/2019 19:58,Twitter Web Client,0,0,1
"@admirendlovu9 Hi Muzie, kindly note that we have engaged our Support team and ZESA for further assistance. Once th… https://t.co/vh58XRXULy",140,1.12E+18,25/4/2019 19:57,Twitter Web Client,0,0,1
"@admirendlovu9 Hi Muzie, kindly note that we have engaged our Support team and ZESA for further assistance. Once th… https://t.co/HkOLTITZqW",140,1.12E+18,25/4/2019 19:57,Twitter Web Client,0,0,1
"@Nomatter_mbiza Hi Nomatter, we apologize for the late response. Kindly check your DM for the response and further assistance. ^EC",130,1.12E+18,25/4/2019 19:55,Twitter Web Client,0,0,1
"@Nomatter_mbiza Hi Nomatter, we apologize for the late response. Kindly check your DM for the response and further assistance. ^EC",130,1.12E+18,25/4/2019 19:55,Twitter Web Client,0,0,1
"@Nomatter_mbiza Hi Nomatter, we apologize for the late response. Kindly check your DM for the response and further assistance. ^EC",130,1.12E+18,25/4/2019 19:55,Twitter Web Client,1,0,1
"@MemoryM85298568 Hi Buddie, may you kindly DM your mobile number, amount, date and transaction code so we can check and assist, ^EC",131,1.12E+18,25/4/2019 19:48,Twitter Web Client,0,0,1
"@BMadhanzi Hi Buddie, we apologize for the experience. Kindly DM the following details so we can check and assist:… https://t.co/ITMwIbmrLF",139,1.12E+18,25/4/2019 19:42,Twitter Web Client,0,0,1
"@rufaromushonga Hi Buddie, kindly note that the amount has reversed back to your wallet with transaction ID: RB1904… https://t.co/Ve8Bx1suvU",140,1.12E+18,25/4/2019 19:41,Twitter Web Client,0,0,1
"@Doctortapiwa Hi Buddie, we apologize for the experience. Kindly note that the bundle is active. We do recommend th… https://t.co/rCnvmyWFjK",140,1.12E+18,25/4/2019 19:39,Twitter Web Client,1,0,1
"@Cannie92272074 Hi Buddie, are you facing any challenges connecting to 4G\LTE whilst having a LTE enabled device? K… https://t.co/F8R6UBqtXF",140,1.12E+18,25/4/2019 19:37,Twitter Web Client,0,0,0
"@TrustMhuka Hi Buddie, kindly note that we have checked your wallet transactions and can confirm that no amount was… https://t.co/lzuP55Wyt8",140,1.12E+18,25/4/2019 19:35,Twitter Web Client,2,0,1
"@tmseuli @tckanda @CmdRaptor Hi Buddie, thank you for getting in touch. We value the feedback you have provided. Ki… https://t.co/3DvWeNxT4o",140,1.12E+18,25/4/2019 19:34,Twitter Web Client,1,0,0
"@Josephmugomba87 Hi Buddie, our 111 platforms get congested at times and we apologize for the experience you had tr… https://t.co/04Va5Ry6i3",140,1.12E+18,25/4/2019 19:32,Twitter Web Client,0,0,0
"@Mbuzana1 Hi Buddie, we apologize for the late response. Kindly check your DM for the response. ^EC",99,1.12E+18,25/4/2019 19:32,Twitter Web Client,0,0,1
"@TrustMhuka Hi Buddie, kindly note that we have checked your wallet transactions and can confirm that no amount was… https://t.co/cvknsMmGgn",140,1.12E+18,25/4/2019 19:16,Twitter Web Client,0,0,1
@Mels_KinkySavvy Kindly try now Mellisa. ^EC,44,1.12E+18,25/4/2019 19:15,Twitter Web Client,0,0,1
"@SMakanje @EcoCashZW, kindly assist. ^EC",40,1.12E+18,25/4/2019 19:14,Twitter Web Client,0,0,1
"@Teesayie Hi Buddie, we are apologize for the experience. May you kindly DM your mobile number, date and amount so… https://t.co/xrzSsDa7fg",139,1.12E+18,25/4/2019 19:05,Twitter Web Client,0,0,1
"@BNalube Hi Bayton, may you kindly check your DM and respond for further assistance. ^EC",88,1.12E+18,25/4/2019 19:01,Twitter Web Client,0,0,1
"@zhouisaacter1 Hi Buddie, we apologize for the experience. May you kindly DM your mobile number and device name so… https://t.co/dXlykaX1G3",139,1.12E+18,25/4/2019 18:57,Twitter Web Client,0,0,1
"@njanike_takunda @EcoCashZW @EcoCashZW, may you kindly assist. ^EC",66,1.12E+18,25/4/2019 18:56,Twitter Web Client,0,0,1
"@an3su_inyanzvi Hi Buddie, how may we help you? ^EC",51,1.12E+18,25/4/2019 18:53,Twitter Web Client,0,0,0
"@ronaldmimshach Hi Buddie, our support team is working tirelessly to finish the upgrade and restore YoMix services.… https://t.co/QTIHEXpy4s",140,1.12E+18,25/4/2019 18:52,Twitter Web Client,1,0,0
"@RaeRyan21 Hi Ryan, may you kindly DM your mobile number, full name, amount, date and a brief outline of the issue so we can assist. ^EC",136,1.12E+18,25/4/2019 18:47,Twitter Web Client,0,0,1
"@le_big_ash @EcoCashZW, kindly assist on this one. ^EC",54,1.12E+18,25/4/2019 18:35,Twitter Web Client,1,0,1
"@leemadzvamuse @EcoCashZW, kindly assist on this one. ^EC",57,1.12E+18,25/4/2019 18:35,Twitter Web Client,0,0,1
"@EmmanuelNgondo1 Hi Buddie, we checked your wallet and can confirm that you attempted multiple times to buy airtime… https://t.co/dix3dKNSj8",140,1.12E+18,25/4/2019 18:19,Twitter Web Client,0,0,0
"@tinaa_dee Hi Buddie, we apologize for the late response. May you kindly check your DM and respond for further assistance. ^EC",126,1.12E+18,25/4/2019 18:16,Twitter Web Client,0,0,1
"@tinaa_dee Hi Buddie, we apologize for the experience. May you kindly check your DM and respond for further assistance. ^EC",123,1.12E+18,25/4/2019 18:16,Twitter Web Client,0,0,1
"@kudaaustin Hi Buddie, kindly note that we have engaged our Support team and ZESA for further assistance. Once the… https://t.co/7qxfIcZj1y",139,1.12E+18,25/4/2019 18:11,Twitter Web Client,0,0,1
"@Doctortapiwa Hi Buddie, we apologize for the experience. May you kindly DM your mobile number and device name so w… https://t.co/xay7fdk0li",140,1.12E+18,25/4/2019 18:10,Twitter Web Client,0,0,1
"@NgoshiNatasha Hi Tapiwa, we are sorry you feel that way. Kindly note that we checked your Ecocash and airtime tran… https://t.co/XPFI6FDNdN",140,1.12E+18,25/4/2019 17:47,Twitter Web Client,0,0,1
"@kudaaustin Hi Buddie, kindly note that we have engaged our Support team and ZESA for further assistance. Once the… https://t.co/6gNVLG2oPT",139,1.12E+18,25/4/2019 17:41,Twitter Web Client,1,0,1
"@kudaaustin Hi Buddie, kindly note that we have engaged our Support team and ZESA for further assistance. Once the… https://t.co/V8x1RPz7lk",139,1.12E+18,25/4/2019 17:41,Twitter Web Client,1,0,1
"@Shortst22 Hi Buddie, we apologize for the late response. Kindly check your DM for the response. ^EC",100,1.12E+18,25/4/2019 17:40,Twitter Web Client,1,0,1
"@MuromboAbigail Makadini Abigail, tinokumbira mutipewo number dzenyu dzefone, amount, bank name and bank account nu… https://t.co/yidiVVQUX9",140,1.12E+18,25/4/2019 17:32,Twitter Web Client,0,0,0
"@BoityMelissa Hi Melissa, we apologize for the experience. May you kindly DM your mobile number, full name, amount… https://t.co/27ecOzloQh",139,1.12E+18,25/4/2019 17:30,Twitter Web Client,0,0,1
"@NearTheReal Hi Buddie, we apologize for the experience. Kindly note that the bundle is active. We do recommend tha… https://t.co/kP6WqUILeF",140,1.12E+18,25/4/2019 17:29,Twitter Web Client,0,0,1
"@kudaaustin Hi Buddie, we apologize for the experience. May you kindly DM your mobile number, meter number and amou… https://t.co/jSKuUpbCDF",140,1.12E+18,25/4/2019 17:26,Twitter Web Client,0,0,1
"@Vincent_Kahondo Hi Buddie, may you kindly check your DM and respond for further assistance. ^EC",96,1.12E+18,25/4/2019 17:23,Twitter Web Client,0,0,1
"@pame268 Hi Chihera, may you kindly DM your mobile number and full name so we can check and assist. ^EC",103,1.12E+18,25/4/2019 17:19,Twitter Web Client,0,0,1
"@Shona_Bouy Hi Buddie, we apologize for the late response. May you kindly check your DM for the response. ^EC",109,1.12E+18,25/4/2019 17:17,Twitter Web Client,0,0,1
"@MafaroDexter @kudaaustin Hi Buddies, how may we help you? ^EC",62,1.12E+18,25/4/2019 17:10,Twitter Web Client,0,0,0
"@leemadzvamuse Hi Lee, we apologize for the amount of time it has taken to have the issue resolved. We will provide feedback via DM. ^EC",136,1.12E+18,25/4/2019 17:09,Twitter Web Client,0,0,0
"@7h3_c0d3 Hi Buddie, we apologize for the late response. Kindly check your DM for the response. ^EC",99,1.12E+18,25/4/2019 17:07,Twitter Web Client,0,0,1
"@TonderaiKohli Hi Buddie, our support team is working tirelessly to finish the upgrade and restore YoMix services.… https://t.co/71ddbUVAEh",139,1.12E+18,25/4/2019 17:04,Twitter Web Client,1,0,0
"@taffyd92 Hi Tafadzwa, may you kindly DM your mobile number, amount in question date and a brief outline of the iss… https://t.co/EExrw9TASr",140,1.12E+18,25/4/2019 17:04,Twitter Web Client,0,0,1
"@silasmparadza Hi Buddie, we apologize for the late response. Kindly check your DM for the response. ^EC",104,1.12E+18,25/4/2019 17:02,Twitter Web Client,0,0,1
